id,distance,available_time_start,available_time_end,current_charge,battery_capacity,charge_speed,discharge_rate,driver_age,driver_profession,use_frequency,origin_distance,battery_level,window_length,required_energy,required_time,stress_index,user_type
50,197.14733376562845,11.059890766160853,15.564634898577786,3.0173788656431917,120,8.902013357665844,6,70,retired,2,29,0.022630341492323937,4.504744132416933,116.9826211343568,13.141141945559863,2.917178325622068,unpunctual
51,190.70430723865172,12.710398890013813,14.318480126615038,30.48940617604603,150,7.474489408053927,5,68,retired,1,32,0.18293643705627619,1.6080812366012243,119.51059382395397,15.989131470997695,9.94298739831806,unpunctual
52,214.82434341971424,9.900112609998498,13.498351655648934,7.853826123890453,100,5.965102106626037,7,74,retired,1,38,0.07068443511501409,3.598239045650436,92.14617387610954,15.447543433289022,4.293084266305783,unpunctual
53,192.83537120200785,9.80154098283635,11.10491984592015,22.71159319302332,120,10.079275753121767,5,28,unemployed,2,19,0.1703369489476749,1.3033788630838004,97.28840680697668,9.65232117762473,7.405614323672008,unpunctual
54,197.5359894097549,17.878121719220456,16.49982339496025,46.58590742395579,150,15.242149973903832,4,35,unemployed,3,21,0.2795154445437348,-1.3782983242602072,103.41409257604421,6.784744458826349,-4.922551482073388,unpunctual
55,207.36888456720305,9.712199308037846,14.935993016481307,43.10075301785557,100,8.74681210028681,6,30,unemployed,2,23,0.43100753017855564,5.223793708443461,56.89924698214443,6.5051411108143835,1.2452905826468263,punctual
56,160.69818110499827,16.12916128404143,16.459468967850288,48.02707602397423,80,8.396900370906407,7,45,unemployed,3,20,0.6003384502996779,0.3303076838088579,31.97292397602577,3.807705529864997,11.527753414505598,punctual
57,183.56795545106093,8.033466737676317,4.33752315888681,58.96416026362654,120,12.954311936015715,6,36,worker,6,12,0.4913680021968878,-3.6959435787895067,61.03583973637346,4.711623437650978,-1.2748093517147592,punctual
58,191.3427352199457,21.741381955842133,19.429272946144934,68.67071599986882,150,12.461771398773623,7,48,worker,5,14,0.4578047733324588,-2.312109009697199,81.32928400013118,6.5263020318391405,-2.822661909307574,punctual
59,206.77766751933783,6.318775998493745,6.476371942364146,61.56670731229436,100,13.50419763427892,5,41,worker,6,10,0.6156670731229437,0.1575959438704011,38.43329268770564,2.8460256379947335,18.059003094236743,punctual
60,187.99568909111989,24.001687814997855,19.962553505252142,75.5036765562618,80,11.989703630814901,4,33,worker,5,9,0.9437959569532725,-4.039134309745712,4.496323443738206,0.37501539505798487,-0.09284548774551503,punctual
